data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6715971,356,IND67944,67944,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Bihar,Purnia,Purnia,Purnia,25.7778,87.4746,1,"Times of India",National,"On 16 December, residents took out a protest march in Purnia town (Purnia, Bihar) against the Citizenship (Amendment) Act, 2019 (CAA), deeming it to be discriminatory and unconstitutional. [size=no report]",0,1578514390,IND
6715460,356,IND67996,67996,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Golaghat,Golaghat,Golaghat,26.5116,93.9595,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Golaghat district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6714437,356,IND67998,67998,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Aligarh,Aligarh,Aligarh,27.8814,78.0746,1,"Amar Ujala",Subnational,"On Dec 16, protests were held by 8000 students and allies over the Citizenship (Amendment) Act, 2019 (CAA) in Aligarh (UP). [size=8000]",0,1578514387,IND
6715205,356,IND67920,67920,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Erode,Erode,Erode,11.3428,77.7274,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Erode city (Erode, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715461,356,IND68007,68007,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Kokrajhar,Kokrajhar,Kokrajhar,26.4016,90.2665,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Kokrajhar district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715206,356,IND67946,67946,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Salem,Salem,Salem,11.6511,78.1586,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Salem city (Salem, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715462,356,IND67999,67999,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Hojai,Hojai,Hojai,26.0017,92.8477,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Hojai district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715207,356,IND67931,67931,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Krishnagiri,Krishnagiri,Krishnagiri,12.5192,78.2138,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Krishnagiri city (Krishnagiri, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715463,356,IND68012,68012,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Dhemaji,Dhemaji,Dhemaji,27.4816,94.5586,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Dhemaji district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715208,356,IND67935,67935,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Nagapattinam,Nagapattinam,Nagapattinam,10.7639,79.8445,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Nagapattinam town (Nagapattinam, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715464,356,IND67992,67992,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Charaideo,Sonari,Sonari,27.0734,95.0275,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Charaideo district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715465,356,IND68014,68014,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Barpeta,Barpeta,Barpeta,26.3304,91.004,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Barpeta district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715210,356,IND67952,67952,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Thoothukudi,Thoothukudi,Thoothukudi,8.7673,78.1342,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Thoothukudi city (Thoothukudi, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715466,356,IND68013,68013,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Goalpara,Goalpara,Goalpara,26.1643,90.6247,1,"Shillong Times",National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Goalpara district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715211,356,IND67953,67953,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Tiruvannamalai,Tiruvannamalai,Tiruvannamalai,12.2266,79.0746,1,"Indo-Asian News Service",Regional,"On December 16, a group of students of Government Arts College held protest and shouted slogans in Tiruvannamalai town (Tiruvannamalai, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715213,356,IND67918,67918,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Coimbatore city (Coimbatore, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715215,356,IND67932,67932,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Madurai,Madurai,Madurai,9.9174,78.1196,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Madurai city (Madurai, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715216,356,IND67927,67927,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Kanyakumari,Kanyakumari,Kanyakumari,8.09,77.5384,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Kanyakumari city (Kanyakumari, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715218,356,IND67941,67941,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Puducherry,Puducherry,Puducherry,Puducherry,11.9338,79.8297,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Puducherry (Puducherry, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715222,356,IND67926,67926,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Kanchipuram,Kanchipuram,Kanchipuram,12.8351,79.7,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Kanchipuram city (Kanchipuram, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715478,356,IND67986,67986,"16 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Students (India); NSUI: National Students Union of India",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Assam,Tinsukia,Margherita,Digboi,27.945,95.6288,1,"South Asia Terrorism Portal",Other,"On 16 December, students and members of NSUI in Digboi (Tinsukia District, Assam) staged anti-Citizenship (Amendment) Act, 2019 (CAA) protests. The Police arrested four of them. [size=at least four]",0,1578514389,IND
6715223,356,IND67945,67945,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Ramanathapuram,Ramanathapuram,Ramanathapuram,9.3715,78.8307,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Ramanathapuram town (Ramanathapuram, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715225,356,IND67916,67916,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,3,"Indo-Asian News Service",Regional,"On December 16, college students in Tamil Nadu state, protested against the Citizenship (Amendment) Act, 2019 (CAA), expressing solidarity with students of Jamia Millia Islamia, Delhi, who had clashed with the police. [size=no report]",0,1578514388,IND
6715226,356,IND67955,67955,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Vellore,Vellore,Vellore,12.9184,79.1325,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Vellore city (Vellore, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715227,356,IND67919,67919,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Dindigul,Dindigul,Dindigul,10.3689,77.9803,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Dindigul city (Dindigul, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715228,356,IND67948,67948,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Sivaganga,Sivaganga,Sivaganga,9.847,78.4835,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Sivaganga town (Sivaganga, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6715229,356,IND67940,67940,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Perambalur,Perambalur,Perambalur,11.2333,78.8833,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Perambalur town (Perambalur, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6714462,356,IND67924,67924,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"Asian News International",National,"On December 16, students of the Maulana Azad National Urdu University (MANUU) held a protest in Hyderabad city (Hyderabad, Telangana), against the Citizenship (Amendment) Act, 2019 (CAA), as well as in support of their counterparts in New Delhi's Jamia Millia Islamia (JMI) and Aligarh Muslim University (AMU). [size=no report]",0,1578514387,IND
6715230,356,IND67950,67950,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Thanjavur,Thanjavur,Thanjavur,10.7852,79.139,1,"Indo-Asian News Service",Regional,"On December 16, students held a protest in Thanjavur city (Thanjavur, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and the police crackdown on Jamia students in Delhi. [size=no report]",0,1578514388,IND
6714465,356,IND67954,67954,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Varanasi,Varanasi,Varanasi,25.3166,83.0104,1,"Asian News International",National,"On December 16, students of Banaras Hindu University (BHU) held a protest in Varanasi city (Varanasi, UP), against the Citizenship (Amendment) Act, 2019 (CAA), as well as in support of their counterparts in New Delhi's Jamia Millia Islamia (JMI) and Aligarh Muslim University (AMU). [size=no report]",0,1578514387,IND
6714468,356,IND67974,67974,"16 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh",Mau,Mau,Mau,25.9416,83.5611,1,"Asian News International",National,"On Dec 16, violent demonstrations were held in Mau (UP) against the Citizenship (Amendment) Act, 2019 (CAA) and police action on Jamia Millia Islamia students. 28 arrested. [size=at least 28]",0,1578514387,IND
6715241,356,IND68028,68028,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Mizoram,Aizawl,Aizawl,Aizawl,23.7283,92.7169,1,"Morung Express",National,"On 16 December, a group of youths staged sit-in demonstration to register their protest against the Citizenship (Amendment) Act, 2019 (CAA) near the MNF office in Aizawl (Mizoram) and demanded the MNF MP's resignation. [size=no report]",0,1578514388,IND
6714482,356,IND67915,67915,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Karnataka,"Bengaluru Urban",Bengaluru,Bengaluru,12.9719,77.5936,1,"Asian News International",National,"On December 16, students of Indian Institute of Science held a protest in Bengaluru city (Bengaluru Urban, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA) and police action against students of Jamia Millia Islamia (JMI) and Aligarh Muslim University (AMU). [size=no report]",0,1578514387,IND
6714495,356,IND68024,68024,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Dibrugarh,Dibrugarh,Barbari,27.472,94.9467,1,"Assam Tribune",Subnational,"On 16 December, members of AASU and local residents held bike rally at Barbari (Dibrugarh district, Assam) protesting against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514387,IND
6714242,356,IND67910,67910,"16 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Teachers (India); Students (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.0257,72.5872,1,"Ahmedabad Mirror; Times of India",Subnational-National,"On 16 December, over 150 professors and students of the Indian Institute of Management held a protest in Ahmedabad (Ahmedabad, Gujarat) against the Citizenship (Amendment) Act, 2019 (CAA) over its discriminatory nature. Police detained 57 people for unlawful assembly. [size=over 150]",0,1578514386,IND
6715778,356,IND67975,67975,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","MAIH: Majlis Ahrar Islam-e-Hind",6,,,0,60,"Southern Asia",India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,"Times of India",National,"On Dec 16, protests were led by Majlis Ahrar at Shahi Mosque against the Citizenship (Amendment) Act, 2019 (CAA) in Ludhiana (Punjab). [size=no report]",0,1578514390,IND
6715527,356,IND68029,68029,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"West Bengal",Kolkata,Kolkata,Jadavpur,22.4945,88.3582,1,Telegraph,International,"On 16 December, over 3,000 students assembled at the gates of Jadavpur University (West Bengal) protesting against the Citizenship (Amendment) Act, 2019 (CAA) and marched in a show of solidarity with those under attack at Jamia Millia Islamia, Aligarh Muslim University and other institutes. [size=over 3,000]",0,1578514389,IND
6715783,356,IND67911,67911,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Gujarat,Ahmedabad,Ahmedabad,Ahmedabad,23.0257,72.5872,1,"Times of India",National,"On 16 December, parents of students and INC activists held protests near Gujarat University and outside the police station in Ahmedabad (Ahmedabad, Gujarat), where students protesting the Citizenship (Amendment) Act, 2019 (CAA) had been detained, and demanded their release. [size=no report]",0,1578514390,IND
6715784,356,IND67912,67912,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Bihar,Aurangabad,Aurangabad,Aurangabad,24.745,84.3788,2,"Times of India",National,"On 16 December, residents organized a protest in Aurangabad district (Bihar) against the Citizenship (Amendment) Act, 2019 (CAA), deeming it to be discriminatory and unconstitutional. [size=no report]",0,1578514390,IND
6714505,356,IND68025,68025,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Sonitpur,Tezpur,Tezpur,26.6527,92.7938,1,"Assam Tribune",Subnational,"On 16 December, over 15,000 people staged a demonstration at Tezpur town (Sonitpur district, Assam) in solidarity to the call given by AASU in association with 28 other organisations for gana satyagraha as a protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=over 15,000]",0,1578514387,IND
6715017,356,IND67929,67929,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Kerala,Ernakulam,Kochi,Kochi,9.9398,76.2602,1,"Free Press Journal (India)",National,"On December 16, students and youth outfits held a protest in Kochi city (Ernakulam, Kerala), against the Citizenship (Amendment) Act, 2019 (CAA) Act of the Modi government. [size=no report]",0,1578514388,IND
6714250,356,IND67969,67969,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); INC: Indian National Congress",6,,,0,60,"Southern Asia",India,"NCT of Delhi","New Delhi",,"Delhi-New Delhi",28.6357,77.2244,1,"Asian News International; Hindustan Times",National,"On Dec 16, protests were held by students and the Congress over the Citizenship (Amendment) Act, 2019 (CAA) and violence against students of Jamia Milia University in Delhi. Many congress leaders including Priyanka Gandhi were present at India Gate. [size=no report]",0,1578514386,IND
6714251,356,IND67972,67972,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,"Hindustan Times; Chandigarh Tribune",Subnational-National,"On Dec 16, protests were held by around 500 students of Punjab University including 6 student organisations over the Citizenship (Amendment) Act, 2019 (CAA) in Chandigarh. [size=around 500]",0,1578514386,IND
6715019,356,IND67951,67951,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","LDF: Left Democratic Front; UDF: United Democratic Front",6,,,0,60,"Southern Asia",India,Kerala,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,8.4855,76.9492,1,"Free Press Journal (India)",National,"On December 16, Left Democratic Front (LDF) and the opposition United Democratic Front (UDF) together staged a satyagraha at the Martyrs' Square in Thiruvananthapuram city (Thiruvananthapuram, Kerala), to protest against the Citizenship (Amendment) Act, 2019 (CAA) of the Modi government. [size=no report]",0,1578514388,IND
6714252,356,IND67983,67983,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Tinsukia,Tinsukia,Tinsukia,27.4923,95.3467,1,"South Asia Terrorism Portal; Shillong Times; East Mojo",Subnational-National,"On 16 December, over 10,000 people took to the streets in Tinsukia (Assam) protesting against the Citizenship (Amendment) Act, 2019 (CAA). Agaitators also demonstrated before the office of the Deputy commissioner in Tinsukia district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=over 10,000]",0,1578514386,IND
6714253,356,IND67987,67987,"16 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Students (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Assam,"Kamrup Metropolitan",Guwahati,Guwahati,26.1892,91.7722,1,"Shillong Times; East Mojo",Subnational-National,"On 16 December, over 2000 protesters including leaders of AASU staged peaceful demonstration in Latasil playgournd and proceeded towards Deputy Commissioner's office in Guwahati (Kamrup Metropolitan district, Assam) against the Citizenship (Amendment) Act, 2019 (CAA). The Police intervened and detained the protesters. [size=over 2000]",0,1578514386,IND
6714254,356,IND67995,67995,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Lakhimpur,Lakhimpur,Lakhimpur,27.2372,94.1091,1,"Assam Tribune; Shillong Times",Subnational-National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Lakhimpur dsitrict (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514386,IND
6714255,356,IND68000,68000,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); Labour Group (India)",6,,,0,60,"Southern Asia",India,Assam,"Kamrup Metropolitan",Guwahati,Guwahati,26.1892,91.7722,1,"Telegraph; Shillong Times",National-International,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Guwahati (Kamrup Metropolitan district, Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). Thousands of people, including popular singers, artists, poets, and actors also held a concert at the Assam Engineering Institute in Chandmari in Guwahati (Kamrup Metropolitan district, Assam) as a part of cultural protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=thousands]",0,1578514386,IND
6715791,356,IND67936,67936,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Maharashtra,Nagpur,Nagpur,Nagpur,21.1463,79.0849,1,"Times of India",National,"On 16 December, Indian National Congress Minister and his supporters staged a dharna at Variety Square in Nagpur (Nagpur, Maharashtra) condemning police violence against Jamia students in Delhi and protesting against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6714256,356,IND68004,68004,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Nalbari,Nalbari,Nalbari,26.4448,91.4408,1,"Assam Tribune; Shillong Times",Subnational-National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Nabari district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). Artists from all walks of life also staged a demonstration at Nalbari town (Assam) through songs and music at the Swahid Bhawan as a protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514386,IND
6714512,356,IND68026,68026,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); Farmers (India); Tai Ahom Ethnic Group (India); Labour Group (India)",6,,,0,60,"Southern Asia",India,Assam,Dibrugarh,Tengakhat,Duliajan,27.3575,95.323,1,"Assam Tribune",Subnational,"On 16 December, more than a thousand people comprising members of All Tai Ahom Students' Union, KMSS, Tai Ahom Yuva Parishad, Anti Corruption Youth Power, Oil Drilling and Production Union, AMSU including local residents staged sit-in demonstration at Duliajan town (Tinsukia district, Assam) against the Citizenship (Amendment) Act, 2019 (CAA). [size=more than a thousand]",0,1578514387,IND
6714257,356,IND68016,68016,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad",6,,,0,60,"Southern Asia",India,Assam,Morigaon,Morigaon,Morigaon,26.2528,92.3367,1,"Shillong Times; Assam Tribune",Subnational-National,"On 16 December, agaitators demonstrated before the office of the Deputy commissioner in Morigaon district (Assam) in response to the call given by AASU to stage satyagraha demanding withdrawal of the Citizenship (Amendment) Act, 2019 (CAA). Hundreds of students and senior citizens under the aegis of AJYCP also staged a sit-in hunger strike at Morigaon Bihutoli (Assam) protesting against the Citizenship (Amendment) Act, 2019 (CAA). [size=hundreds]",0,1578514386,IND
6714258,356,IND68018,68018,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","TMC: Trinamool Congress Party; Government of India (2014-); Students (India)",6,,,0,60,"Southern Asia",India,"West Bengal",Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,"Times of India; Hindustan Times; Asian News International",National,"On 16 December, hundreds of workers and supporters of TMC including CM of West Bengal, Mamata Banerjee, staged a rally in Kolkata (West Bengal) against the proposed NRC in the state and the Citizenship (Amendment) Act, 2019 (CAA). Students of Jadavpur University also held a protest in Kolkata city against the Citizenship (Amendment) Act, 2019 (CAA), as well as in support of their counterparts in New Delhi's Jamia Millia Islamia (JMI) and Aligarh Muslim University (AMU). [size=hundreds]",0,1578514386,IND
6714259,356,IND68023,68023,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Golaghat,Dergaon,Dergaon,26.7,93.9667,1,"Assam Tribune; Telegraph",Subnational-International,"On 16 December, a large gathering was staged at Dergaon (Golaghat district, Assam) as part of a demonstration in support of the call for Gana Satyagraha organised by AASU against the Citizenship (Amendment) Act, 2019 (CAA). [size=large]",0,1578514386,IND
6714260,356,IND68027,68027,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Meghalaya,"East Khasi Hills",Shillong,Shillong,25.5793,91.8942,1,"Telegraph; Assam Tribune; Northeast Today",Subnational-National,"On 16 December, people from all walks of life including KSU took part in demonstration at Shillong (East Khasi Hills district, Meghalaya) organized by the Assamese Society of the city against the Citizenship (Amendment) Act, 2019 (CAA) and demanded implementation of the Inner Line Permit system throughout the North East. [size=no report]",0,1578514386,IND
6715819,356,IND67949,67949,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,Bihar,Siwan,Siwan,Siwan,26.2197,84.3568,1,"Times of India",National,"On 16 December, residents, political parties, and Muslims blocked roads in Siwan (Siwan, Bihar) protesting the Citizenship (Amendment) Act, 2019 (CAA), deeming it to be discriminatory and unconstitutional. [size=no report]",0,1578514390,IND
6714542,356,IND67977,67977,"16 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); NSUI: National Students Union of India; Muslim Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On Dec 16, protests were held by students, NSUI and Muslim groups against the Citizenship (Amendment) Act, 2019 (CAA) and police action against students in Jamia Milia University/AMU in Amritsar (Punjab). [size=no report]",0,1578514387,IND
